audácia；大膽, audácia；substantivo feminino；Teve a audácia de pedir um aumento.；
audição；聽覺, audição；substantivo feminino；A audição do músico foi impressionante.；
auferir；獲得, auferir；verbo transitivo；A empresa auferiu lucros elevados este ano.；
aumentar；增加, aumentar；verbo transitivo e intransitivo；O preço do pão aumentou novamente.；
ausência；缺席, ausência；substantivo feminino；A ausência do diretor notou-se na reunião.；em ausência de
auspícios；贊助, auspícios；substantivo masculino plural；O evento decorreu sob os auspícios da UNESCO.；sob os auspícios de
autenticar；認證, autenticar；verbo transitivo；Precisas de autenticar o documento no notário.；
autismo；自閉症, autismo；substantivo masculino；O autismo é uma condição do neurodesenvolvimento.；
autoconfiança；自信, autoconfiança；substantivo feminino；A autoconfiança é importante para o sucesso.；
autocrítica；自我批評, autocrítica；substantivo feminino；Fez uma autocrítica sincera do seu trabalho.；
autodidata；自學的, autodidata；adjetivo e substantivo masculino/feminino；Ele é autodidata e aprendeu sozinho a programar.；
autonomia；自主, autonomia；substantivo feminino；Os alunos ganharam mais autonomia ao longo do ano.；
autoridade；權威, autoridade；substantivo feminino；Fala com autoridade sobre o assunto.；
autorizar；授權, autorizar；verbo transitivo；O gerente autorizou a compra do equipamento.；
autossuficiente；自給自足的, autossuficiente；adjetivo；O país tornou-se autossuficiente na produção de alimentos.；
auxiliar；輔助, auxiliar；verbo transitivo e adjetivo；O enfermeiro auxiliou o médico na cirurgia.；auxiliar em
avaliar；評估, avaliar；verbo transitivo；Vou avaliar o estado do carro antes de comprar.；
avançar；前進, avançar；verbo intransitivo；Avançámos com o projeto apesar das dificuldades.；avançar com
avaria；故障, avaria；substantivo feminino；O carro teve uma avaria na autoestrada.；
avassalador；壓倒性的, avassalador；adjetivo；A receção do público foi avassaladora.；
aventura；冒險, aventura；substantivo feminino；A viagem foi uma grande aventura.；
averiguar；查明, averiguar；verbo transitivo；A polícia está a averiguar o caso.；
aversão；厭惡, aversão；substantivo feminino；Tenho aversão a alimentos picantes.；aversão a
avesso；反面的, avesso；adjetivo e substantivo masculino；Ele é avesso a mudanças.；avesso a
avistar；看見, avistar；verbo transitivo；Avistámos terra ao longe.；
axila；腋窩, axila；substantivo feminino；O desodorizante protege as axilas.；
azáfama；忙碌, azáfama；substantivo feminino；Vivia numa azáfama constante com o trabalho.；
azar；運氣不好, azar；substantivo masculino；Que azar! Perdi o autocarro outra vez.；
azeda；酸味的, azeda；adjetivo；O leite estava azedo.；
azedar；變酸, azedar；verbo intransitivo；O iogurte azedou porque não foi ao frigorífico.；
azia；胃灼熱, azia；substantivo feminino；Comi demasiado e fiquei com azia.；
baforada；一口氣, baforada；substantivo feminino；Deu uma baforada de fumo e continuou a falar.；
bagagem；行李, bagagem；substantivo feminino；A minha bagagem perdeu-se no aeroporto.；
baía；海灣, baía；substantivo feminino；O barco ancorou na baía.；
baixar；降低, baixar；verbo transitivo e intransitivo；Baixei o volume da televisão.；
balanço；平衡, balanço；substantivo masculino；Fiz um balanço positivo do ano.；fazer o balanço de
balbúrdia；喧囂, balbúrdia；substantivo feminino；Os alunos fizeram uma enorme balbúrdia no recreio.；
balde；桶, balde；substantivo masculino；Enchi um balde de água para lavar o carro.；
baluarte；堡壘, baluarte；substantivo masculino；A escola é um baluarte da educação na comunidade.；
banal；平凡的, banal；adjetivo；A conversa foi demasiado banal para o meu gosto.；
banco；銀行, banco；substantivo masculino；Trabalha num banco há dez anos.；
banda；樂隊, banda；substantivo feminino；A minha banda favorita vai dar um concerto.；
banir；禁止, banir；verbo transitivo；O governo baniu o uso de sacos de plástico.；
banquete；宴會, banquete；substantivo masculino；O casamento teve um banquete magnífico.；
baralhar；搞亂, baralhar；verbo transitivo；Baralhei os naipes todos antes de jogar.；
barato；便宜的, barato；adjetivo e advérbio；Este casaco foi muito barato.；
barba；鬍鬚, barba；substantivo feminino；Ele deixou crescer a barba.；
barreira；障礙, barreira；substantivo feminino；A falta de dinheiro é uma barreira para muitos estudantes.；
barriga；肚子, barriga；substantivo feminino；A barriga dói-me depois de comer tanto.；
base；基礎, base；substantivo feminino；A base do sucesso é o trabalho árduo.；com base em
bastante；足夠的, bastante；adjetivo e advérbio；Já comi bastante, obrigado.；
bastão；手杖, bastão；substantivo masculino；O idoso apoiava-se num bastão.；
batalha；戰鬥, batalha；substantivo feminino；A batalha contra a doença foi longa.；
batata；馬鈴薯, batata；substantivo feminino；As batatas assadas são o meu acompanhamento favorito.；
bater；敲打, bater；verbo transitivo e intransitivo；Bate à porta antes de entrar.；
batismo；洗禮, batismo；substantivo masculino；O batismo do bebé foi na igreja da vila.；
baú；箱子, baú；substantivo masculino；Encontrei fotografias antigas num baú.；
beato；虔誠的, beato；adjetivo e substantivo masculino；A família era muito beata e ia à missa todos os domingos.；
beber；喝, beber；verbo transitivo e intransitivo；Bebo dois litros de água por dia.；
beijar；親吻, beijar；verbo transitivo；Beijou a filha antes de a deitar.；
beirada；邊緣, beirada；substantivo feminino；O copo estava à beirada da mesa.；
bem；好, bem；advérbio e substantivo masculino；Estou bem, obrigado.；bem como, bem que
bem-estar；福祉, bem-estar；substantivo masculino；O bem-estar dos funcionários é prioritário.；
bencão；祝福, bênção；substantivo feminino；A bênção do padre emocionou os noivos.；
beneficiar；受益, beneficiar；verbo transitivo e intransitivo；A população beneficiou com as novas infraestruturas.；beneficiar com/de
benéfico；有益的, benéfico；adjetivo；O exercício físico é benéfico para a saúde.；
bens；財產, bens；substantivo masculino plural；A família perdeu todos os bens no incêndio.；
berço；搖籃, berço；substantivo masculino；O bebé dormia tranquilamente no berço.；
berrar；吼叫, berrar；verbo intransitivo；O treinador berrava instruções aos jogadores.；
besta；野獸, besta；substantivo feminino；Aquele homem comporta-se como uma besta.；
bife；牛排, bife；substantivo masculino；Vou pedir um bife mal passado.；
bilhete；車票, bilhete；substantivo masculino；Comprei dois bilhetes para o cinema.；
bilionário；億萬富翁, bilionário；substantivo masculino；O bilionário doou grande parte da sua fortuna.；
biodiversidade；生物多樣性, biodiversidade；substantivo feminino；A biodiversidade da Amazónia é impressionante.；
biotecnologia；生物技術, biotecnologia；substantivo feminino；A biotecnologia tem avançado rapidamente.；
bipolaridade；雙相情感障礙, bipolaridade；substantivo feminino；A bipolaridade é uma doença mental séria.；
birra；發脾氣, birra；substantivo feminino；A criança fez uma birra porque não queria comer.；
bisbilhotar；窺探, bisbilhotar；verbo transitivo e intransitivo；Pára de bisbilhotar a vida dos outros.；
biscate；零工, biscate；substantivo masculino；Faz biscates para ganhar dinheiro extra.；
bissetriz；角平分線, bissetriz；substantivo feminino；Na aula de geometria, aprendemos a traçar a bissetriz.；
bizarro；古怪的, bizarro；adjetivo；O comportamento dele foi muito bizarro.；
blasfémia；褻瀆, blasfémia；substantivo feminino；Disseram que as suas palavras eram uma blasfémia.；
blindar；裝甲, blindar；verbo transitivo；Blindaram o carro do presidente.；
bloqueio；封鎖, bloqueio；substantivo masculino；O bloqueio na estrada durou horas.；
boato；謠言, boato；substantivo masculino；Não acredites nesse boato, é falso.；
bobina；線圈, bobina；substantivo feminino；A bobina do motor queimou.；
boca；嘴巴, boca；substantivo feminino；Abre a boca para o dentista te examinar.；
bocadinho；一小塊, bocadinho；substantivo masculino；Dá-me só um bocadinho de bolo.；
bochecha；臉頰, bochecha；substantivo feminino；Beijou-a na bochecha.；
boda；婚禮, boda；substantivo feminino；As bodas de prata foram celebradas com uma festa.；
boémio；波西米亞的, boémio；adjetivo e substantivo masculino；Vivia uma vida boémia em Paris.；
boiar；漂浮, boiar；verbo intransitivo；O barco boiava tranquilamente no lago.；
boicotar；抵制, boicotar；verbo transitivo；Os consumidores boicotaram a marca.；
bojo；鼓起, bojo；substantivo masculino；O bojo do navio estava danificado.；
bolacha；餅乾, bolacha；substantivo feminino；Comi uma bolacha com queijo.；
bolha；水泡, bolha；substantivo feminino；Fiz uma bolha no pé por causa do sapato novo.；
bolo；蛋糕, bolo；substantivo masculino；Fiz um bolo de chocolate para a festa.；
bombeiro；消防員, bombeiro；substantivo masculino；Os bombeiros apagaram o incêndio rapidamente.；
bonança；平靜, bonança；substantivo feminino；Depois da tempestade veio a bonança.；
bondade；善良, bondade；substantivo feminino；A bondade dela tocava todos que a conheciam.；
boné；帽子, boné；substantivo masculino；Usa um boné para se proteger do sol.；
borboleta；蝴蝶, borboleta；substantivo feminino；Uma borboleta pousou na flor.；
borda；邊緣, borda；substantivo feminino；Não te chegues à borda do precipício.；
bordo；邊, bordo；substantivo masculino；O navio tinha cem passageiros a bordo.；a bordo de
borracha；橡膠, borracha；substantivo feminino；Apaguei o lápis com a borracha.；
borrifar；噴灑, borrifar；verbo transitivo；Borrifou as plantas com água.；
bosque；樹林, bosque；substantivo masculino；Fizemos um piquenique no bosque.；
bossa；隆起, bossa；substantivo feminino；Tem uma bossa na testa de tanto estudar.；
bosta；糞便, bosta；substantivo feminino；Cuidado com a bosta de cavalo na estrada.；
botão；按鈕, botão；substantivo masculino；Carrega no botão para ligar o computador.；
botas；靴子, botas；substantivo feminino plural；As botas de pele são muito caras.；
bracelete；手鐲, bracelete；substantivo feminino；Ofereceu-lhe uma bracelete de prata.；
braçadeira；臂章, braçadeira；substantivo feminino；O capitão da equipa usava uma braçadeira.；
braço；手臂, braço；substantivo masculino；Partiu o braço a jogar futebol.；
branco；白色的, branco；adjetivo e substantivo masculino；A neve era tão branca que ofuscava.；
brando；溫和的, brando；adjetivo；O crítico foi brando na sua análise.；
